,Acceleration,Aggression,Agility,Balance,Ball Control,Composure,Crossing,Curve,Dribbling,FK Accuracy,Finishing,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Heading Accuracy,ID,Interceptions,Jumping,Long Passing,Long Shots,Marking,Penalties,Positioning,Reactions,Short Passing,Shot Power,Sliding Tackle,Sprint Speed,Stamina,Standing Tackle,Strength,Vision,Volleys
12512,43,63,32,49,44,39,48,33,40,30,33,14,8,8,14,10,58,209277,63,29,54,32,62,48,25,66,46,54,66,31,75,63,83,38,25
12513,65,61,57,51,55,55,42,33,52,24,20,5,9,13,6,8,60,238717,66,65,46,30,60,31,36,52,58,42,58,69,65,63,73,45,21
12514,75,48,70,64,66,56,53,62,62,48,55,7,6,7,5,5,47,238973,45,65,58,60,48,45,54,56,66,70,49,72,50,56,66,62,58
12515,38,59,46,48,48,54,34,33,35,31,22,13,7,11,14,10,69,239485,59,70,38,25,65,46,32,54,46,42,68,45,59,66,66,29,28
12516,67,83,68,83,63,55,56,52,61,30,42,11,15,9,13,10,59,182909,68,75,61,57,63,36,58,64,63,59,67,62,79,62,76,58,55
12517,70,55,69,68,58,57,57,53,54,42,41,9,12,7,7,14,49,205438,61,69,51,42,59,65,42,59,59,60,63,73,73,59,60,47,33
12518,64,70,63,65,61,55,46,49,66,58,57,10,7,10,10,9,58,230270,43,59,59,69,46,53,61,63,63,72,56,69,56,43,54,58,64
12519,50,42,26,39,23,54,12,20,11,14,14,63,60,55,63,61,15,186238,17,57,23,11,18,14,14,65,34,36,13,40,24,13,55,13,13
12520,58,56,62,62,55,65,37,30,49,28,42,9,15,13,11,10,70,211839,65,55,54,37,60,38,37,57,64,41,64,55,72,68,73,58,25
12521,75,46,77,78,66,56,66,51,69,42,58,9,5,7,14,11,31,241535,24,60,55,51,23,42,54,43,61,57,24,70,54,23,47,57,54
12522,74,59,78,81,57,58,57,52,59,41,32,15,9,15,7,14,44,206208,63,66,43,35,58,41,41,61,58,58,66,67,73,63,57,42,31
12523,35,73,36,39,44,39,36,43,29,45,39,13,16,11,15,15,69,155264,59,55,65,49,64,41,38,53,65,62,60,33,59,61,70,37,41
12524,44,67,53,64,60,53,28,26,51,28,68,14,14,8,12,11,69,232064,29,65,32,67,23,57,64,65,52,70,20,63,55,18,55,45,44
12525,70,45,87,92,65,50,52,48,64,45,51,8,7,12,14,11,57,232832,42,72,60,49,55,48,59,55,63,56,44,76,71,46,46,55,46
12526,65,49,74,71,64,56,55,56,64,55,65,12,10,13,7,11,50,240000,30,45,54,62,18,52,53,51,64,59,24,54,43,29,48,64,52
12527,80,60,72,77,58,55,62,42,57,37,39,16,14,9,7,10,57,224129,57,69,42,33,56,49,54,60,55,30,59,83,72,60,55,42,27
12528,68,62,61,65,62,63,53,64,58,57,48,11,8,10,11,16,48,214658,56,59,62,63,42,48,58,64,66,70,49,60,72,56,69,65,62
12529,79,60,83,79,68,63,66,58,71,59,56,6,6,13,12,9,64,155266,56,69,55,72,56,38,66,56,64,78,51,76,71,57,38,60,63
12530,67,60,57,53,52,56,28,30,41,32,23,7,10,10,8,12,60,222338,66,70,52,20,63,35,28,62,59,38,60-1,68,50,60-1,70,38,29
12531,75,68,73,65,64,53,43,47,53,38,35,6,5,8,10,8,53,241538,62,74,63,52,55,40,51,62,62,55,63,70,68,63,65,58,48
12532,58,51,60,64,59,64,54,51,61,48,66,6,10,10,10,15,63,207491,34,64,55,53,38,57,60,54,57,72,36,59,64,37,77,56,54
12533,65,44,67,65,68,66,67,40,68,45,55,13,7,13,9,6,55,224387,16,62,41,50,50,48,65,57,58,55,60,68,51,59,54,54,32
12534,71,41,62,71,67,60,62,49,64,42,57,10,8,7,13,6,39,239491,25,52,55,48,32,59,54,57,65,64,29,73,62,33,59,55,47
12535,75,60,55,52,61,59,58,60,59,55,62,7,8,6,12,6,54,192899,47,61,59,53,27,49,64,65,66,63,28,68,59,37,67,45,53
12536,74,41,65,56,72,53,57,59,67,56,65,11,7,13,11,15,60,213124,37,47,67,62,23,58,70,51,72,61,45,65,58,53,61,51,64
12537,75,58,80,86,66,65,64,62,68,61,50,14,15,15,15,9,53,214660,55,75,61,54,60,44,54,56,64,35,63,74,61,62,58,56,36
12538,72,29,66,71,59,54,33,49,58,34,67,7,11,15,13,12,65,219524,29,70,38,60,22,70,55,57,52,61,22,77,60,19,73,55,48
12539,67,54,56,38,67,54,58,56,67,55,61,8,7,7,10,5,61,232068,25,60,46,54,18,53,61,55,57,59,19,74,56,22,70,65,48
12540,36,24,48,27,16,34,11,12,7,13,8,64,60,59,60,64,12,235652,9,46,34,7,7,13,7,61,33,20,13,35,17,12,68,32,5
12541,35,16,42,30,21,22,10,18,20,12,16,63,64,62,60,65,11,241028,16,60,21,15,12,19,10,52,23,23,18,36,17,13,77,40,11
12542,84,67,64,60,58,55,55,48,59,37,49,13,13,15,11,9,54,202117,58,65,49,48,56,29,46,55,56,57,56,84,90,57,73,49,41
12543,51,39,56,58,22,35,12,13,11,15,12,67,59,58,61,68,14,201094,15,59,20,13,11,18,12,50,21,21,11,48,30,15,49,49,15
12544,71,46,79,80,65,65,61,63,64,50,63,14,14,13,10,14,51,209798,55,65,65,63,51,54,60,60,66,65,52,67,43,56,40,63,60
12545,71,53,45,54,43,50,33,33,34,30,28,9,11,6,13,8,66,220038,57,83,59,27,63,43,32,52,61,42,60,71,64,64,77,44,27
12546,58,60,60,58,63,61,41,54,57,51,64,6,16,11,10,12,64,199047,23,75,45,59,16,63,63,59,59,59,17,57,64,27,68,59,63
12547,72,55,87,87,66,62,49,53,64,44,47,15,16,15,13,9,37,215431,58,62,64,48,49,51,49,58,67,60,59,69,66,60,48,60,45
12548,64,63,74,82,65,58,48,58,59,62,55,6,10,15,11,15,41,221831,59,59,61,65,35,53,61,57,65,58,35,63,75,36,51,67,50
12549,49,50,52,45,53,55,26,28,45,59,28,14,13,10,7,11,63,224391,61,71,37,25,61,42,50,62,48,43,62,45,60,63,82,36,25
12550,62,57,58,50,58,62,22,29,55,25,25,13,14,6,7,6,61,231303,54,72,54,22,64,31,20,49,60,35,61,65,65,66,74,32,20
12551,72,68,66,69,61,55,56,35,60,39,48,14,8,14,11,9,62,237959,62,80,59,48,56,41,52,62,62,55,57,78,73,58,67,52,45
12552,42,25,33,50,19,46,17,35,12,13,16,62,62,61,62,63,12,222600,22,53,21,19,17,30,17,62,29,35,12,46,31,18,67,35,18
12553,61,65,75,76,60,53,57,54,61,59,53,6,6,6,5,14,44,235656,58,62,63,61,57,35,58,56,66,58,56,67,77,59,56,61,37
12554,56,59,56,72,52,58,45,39,42,38,33,12,16,14,12,9,63,203145,59,65,57,30,61,33,40,59,60,46,61,57,80,62,80,51,36
12555,64,81,73,72,56,54,42,49,52,32,40,13,13,7,7,12,40,204426,62,75,59,45,57,36,51,62,62,53,56,68,68,60,69,61,34
12556,49,17,37,44,22,26,18,12,11,13,12,66,59,61,61,66,16,208778,27,51,24,12,11,23,14,55,25,18,16,40,32,16,71,22,11
12557,93,48,84,79,59,54,56,50,61,36,56,15,14,9,9,12,49,212106,31,34,48,52,43,49,57,53,58,54,20,92,58,25,53,54,49
12558,77,46,55,74,62,54,60,59,65,52,54,12,14,15,6,12,49,239754,33,57,62,47,40,54,56,50,65,57,33,72,60,32,43,62,48
12559,58,70,60,59,58,56,61,59,56,14,43,8,16,10,10,15,64,185226,59,62,56,53,61,34,26,54,59,68,60,63,68,62,70,53,51
12560,47,16,36,35,20,28,16,18,13,12,14,67,60,54,63,65,16,225419,25,53,17,12,20,23,17,54,27,25,11,46,36,16,62,20,17
12561,83,65,76,69,59,55,53,37,60,32,49,12,7,12,14,10,56,231307,63,63,48,47,57,47,53,60,45,68,60,82,73,65,68,59,39
12562,67,68,73,73,65,70,49,68,61,45,51,8,14,13,6,10,39,236171,66,68,53,45,49,66,57,73,68,63,35,72,70,53,67,59,49
12563,53,58,42,46,40,53,30,34,33,28,21,11,6,15,11,11,62,238475,60,72,36,27,59,44,31,49,50,41,66,59,69,68,76,28,34
12564,68,68,64,55,64,61,54,49,57,46,29,16,11,13,14,13,64,186507,66,67,61,59,59,32,58,69,64,67,59,50,78,65,83,51,56
12565,67,73,66,60,57,59,50,36,55,32,33,8,13,15,7,9,60,192651,62,69,62,38,59,46,45,60,61,39,60,69,70,60,72,57,44
12566,62,61,67,63,48,53,34,33,30,30,25,6,9,10,12,8,63,193931,55,87,56,20,56,31,38,53,58,51,62,67,80,63,82,41,25
12567,70,34,58,70,60,62,43,51,61,47,65,7,9,8,16,6,55,213900,16,67,46,62,22,63,65,51,60,63,21,75,59,21,70,51,62
12568,63,68,52,64,51,50,25,28,41,31,20,12,8,8,6,11,52,235916,60,73,35,21,68,39,30,50,55,36,65,58,66,68,65,29,28
12569,70,54,67,79,64,58,61,52,62,55,46,14,11,5,9,11,39,237452,39,61,65,64,36,64,56,60,69,68,43,68,77,48,54,61,49
12570,74,45,56,66,64,59,50,48,65,45,64,6,10,7,7,8,59,237708,16,63,49,59,19,65,60,59,59,60,14,75,61,17,59,50,55
12571,71,67,81,80,63,64,51,63,67,35,57,13,11,7,7,6,47,176780,58,54,59,59,35,54,57,62,61,63,41,68,65,25,65,65,59
12572,70,40,74,67,70,58,65,44,72,56,68,7,9,11,15,7,58,242572,28,58,52,58,40,62,45,37,61,64,40,75,70,40,72,57,57
12573,79,52,73,79,59,52,60,54,64,55,54,7,8,7,6,12,31,193932,51,59,53,56,35,52,62,58,56,58,40,81,62,50,72,59,56
12574,43,75,39,48,53,47,29,22,42,23,23,12,11,7,8,11,57,231821,58,67,47,66,59,40,28,54,57,68,57,49,70,62,88,40,42
12575,74,54,78,81,64,50,64,64,64,58,63,8,13,6,10,11,45,197774,24,36,50,65,24,65,60,66,67,67,17,76,53,17,47,49,64
12576,35,42,39,38,18,35,14,14,11,12,12,65,58,60,60,67,34,238734,15,62,28,13,10,22,11,58,22,23,14,30,35,12,67,25,10
12577,75,54,68,67,65,50,45,49,64,47,57,8,5,13,9,9,46,240782,63,57,62,54,43,60,63,60,63,48,52,73,54,54,55,65,39
12578,68,59,73,73,67,72,66,68,66,68,58,10,9,16,6,16,58,152463,63,79,61,59,46,65,66,61,68,65,54,65,67,61,74,72,64
12579,77,64,71,82,69,53,36,46,70,30,60,13,12,15,16,11,50,228751,36,62,56,49,16,66,40,58,65,56,15,76,69,13,45,68,52
12580,65,73,66,72,65,67,63,63,64,61,37,14,14,10,9,8,48,164495,60,72,65,54,64,68,55,66,64,72,58,54,71,60,64,59,50
12581,65,74,48,46,41,38,22,28,29,25,21,12,6,14,5,14,59,242575,57,74,47,20,57,31,22,62,50,34,62,56,61,63,77,33,27
12582,70,71,76,70,59,55,36,24,53,29,24,16,8,10,10,13,56,209552,60,86,56,35,57,35,33,57,60,46,60,69,86,67,77,53,22
12583,66,82,78,84,60,64,48,57,60,54,45,6,9,13,9,13,55,212624,65,85,56,56,44,54,54,60,67,63,56,63,90,58,60,62,43
12584,81,62,65,73,64,48,63,47,65,35,61,11,5,10,13,15,57,242320,22,62,56,58,35,49,55,57,54,64,27,77,74,30,58,46,47
12585,73,41,65,90,71,52,58,51,64,41,69,12,8,13,12,11,40,225169,22,52,57,61,30,54,57,53,58,67,31,73,47,28,49,56,61
12586,75,65,81,85,64,59,57,25,58,15,35,16,8,6,11,14,48,186769,56,75,48,32,60,30,32,54,58,38,65,73,75,60,63,36,22
12587,74,68,67,61,66,63,54,55,64,40,45,12,12,7,14,6,38,230802,52,62,60,38,41,45,57,57,65,55,44,74,52,43,52,65,48
12588,38,76,30,67,41,42,58,35,63,37,27,11,11,13,12,12,49,236434,57,34,54,27,67,45,43,54,55,26,66,39,59,65,86,35,28
12589,71,42,64,68,64,56,61,41,66,41,62,8,7,6,10,10,46,237202,25,44,55,48,26,55,63,56,58,61,22,73,58,31,60,55,48
12590,61,84,55,48,59,64,30,33,47,55,66,13,14,16,14,14,68,172178,39,70,40,51,22,67,66,68,55,62,25,51,54,30,79,56,51
12591,57,62,53,56,41,56,38,35,40,34,29,13,9,10,14,10,66,239506,61,70,33,27,62,45,45,64,40,42,59,62,67,64,73,38,32
12592,73,40,57,80,63,51,67,51,71,49,53,8,5,8,14,6,41,242066,35,49,60,41,33,62,53,53,62,60,33,64,56,28,55,53,51
12593,64,71,56,64,64,67,45,53,62,44,46,10,15,10,10,12,65,189842,61,61,63,59,55,35,58,58,64,55,62,69,65,63,65,64,35
12594,70,51,62,69,65,51,64,51,62,57,57,7,14,12,9,13,54,171923,63,59,61,54,49,56,59,53,65,59,58,72,69,62,67,64,51
12595,64,27,75,69,59,57,49,61,65,36,60,9,11,10,9,6,67,184467,19,72,30,59,14,59,65,52,64,63,15,71,59,22,66,53,61
12596,55,66,62,72,48,65,39,33,35,55,52,9,6,14,11,14,67,195219,63,82,34,54,60,44,42,54,40,66,57,57,75,63,77,37,52
12597,70,56,62,73,72,71,52,63,71,61,63,7,9,9,14,7,61,198036,64,57,49,63,56,65,67,71,58,58,57,71,76,62,61,67,52
12598,60,45,61,58,64,62,53,56,62,48,46,13,15,10,10,10,48,204180,50,45,67,53,43,54,54,58,66,62,48,54,68,48,75,67,39
12599,72,28,62,63,64,59,52,46,60,50,63,7,7,13,14,6,62,205972,13,70,32,55,15,64,58,62,57,58,12,75,62,14,68,47,51
12600,63,53,64,54,59,57,48,39,58,38,45,8,12,14,10,7,65,212628,61,70,62,22,63,60,26,55,63,45,60,65,55,63,66,54,26
12601,73,60,71,73,63,57,55,60,58,52,57,9,14,8,14,10,62,215700,57,63,64,56,65,59,55,52,64,55,61,74,85,63,64,64,50
12602,59,54,52,57,53,62,40,31,44,28,40,8,13,14,6,14,62,235156,63,66,46,28,62,35,30,64,58,44,63,61,67,62,72,37,34
12603,64,46,63,68,67,63,58,53,65,46,49,13,12,6,13,14,51,242324,32,53,71,48,40,54,48,56,77,67,56,70,48,52,47,57,51
12604,73,75,76,58,57+2,55,65+2,58,57,29,53,11,15,8,16,10,58+1,184980,52,80,55,45,59,41,58,55,63+2,55,58+1,72,87,59+1,57,56,53
12605,73,59,76,75,64,67,61,63,63,58,29,16,15,6,16,10,39,135061,60,83,61,43,55,18,60,64,64,42,61,70,72,65,72,64,31
12606,82,35,60,68,62,56,62,61,61,65,53,8,12,9,13,11,54,200597,53,75,62,51,24,52,62,57,65,60,25,77,73,30,57,60,24
12607,78,64,69,85,61,54,42,59,63,36,60,10,14,7,9,16,63,205461,21,80,46,60,25,62,57,56,54,71,20,68,75,26,74,45,58
12608,84,54,75,82,63,58,55,52,67,39,60,9,9,8,11,8,56,227989,44,79,59,58,34,45,58,55,62,51,41,82,54,45,34,42,39
12609,62,66,56,59,56,58,58,24,56,26,23,14,15,9,6,6,46,187029,63,73,57,22,64,42,58,61,59,41,64,64,70,65,73,58,28
12610,71,64,73,66,62,45,62,43,63,50,55,11,13,12,11,11,61,191637,65,66,57,47,62,41,53,65,61,46,60,69,50,62,78,68,43
12611,37,22,24,33,28,26,6,6,11,7,7,69,58,63,58,68,8,204438,13,66,52,6,6,22,11,55,33,10,13,33,32,10,51,38,9
12612,65,62,60,67,57,53,49,47,61,42,52,14,14,9,16,6,64,205206,59,56,64,49,67,45,52,60,55,52,63,64,73,65,68,42,33
12613,60,68,76,70,65,59,33,43,60,37,38,8,14,12,11,7,36,213654,66,60,63,47,54,47,54,63,65,47,57,65,75,64,65,55,41
12614,73,72,72,65,60,56,42,38,54,35,58,16,10,15,11,15,47,225430,65,77,53,49,57,50,48,61,58,45,60,72,74,65,67,57,42
12615,71,33,75,88,66,56,62,57,65,65,45,15,14,13,11,14,28,238998,34,30,63,53,21,51,56,45,68,59,14,73,65,27,36,63,48
12616,66,63,59,69,62,59,58,53,54,30,33,8,12,6,7,7,63,184726,59,74,60,35,65,30,48,51,65,37,63,63,68,66,74,64,36
12617,56,52,58,58,65,55,54,53,62,57,55,12,11,7,9,10,59,201879,53,61,63,51,50,51,52,65,68,59,50,53,69,58,75,61,38
12618,66,50,51,54,61,55,52,30,59,27,19,13,15,10,13,10,57,228759,59,69,58,32,64,39,42,56,65,44,64,69,68,66,72,35,25
12619,83,39,74,60,65,58,60,45,68,39,61,10,11,7,10,9,43,235671,17,74,48,45,25,50,56,60,58,60,35,79,50,34,67,50,49
12620,27,31,57,45,26,55,14,13,14,13,9,65,60,53,62,65,11,144024,14,56,35,16,13,26,14,60,37,38,19,30,27,11,57,51,9
12621,66,56,66,59,61,56,53,48,52,41,35,13,8,7,7,7,68,231320,63,74,70,31,60,40,46,54,63,35,67,60,56,62,56,25,42
12622,65,52,57,69,59,54,62,49,60,40,35,13,11,14,8,11,60,240024,59,54,52,33,60,49,55,56,60,39,68,64,59,69,54,40,34
12623,34,21,35,41,19,24,13,20,16,14,18,68,57,65,61,68,18,199321,15,48,26,16,22,23,9,53,18,26,26,33,19,25,60,30,25
12624,72,60,69,70,59,60,61,55,60,49,26,9,14,12,6,13,56,201882,61,65,57,49,54,56,40,56,55,61,63,73,69,63,65,50,42
12625,67,59,64,71,62,56,50,65,58,64,60,6,7,14,11,9,55,227995,49,63,65,58,50,55,58,63,72,71,59,73,68,50,52,55,40
12626,73,55,64,70,63,40,72,67,64,32,47,8,15,14,9,7,48,234651,55,58,47,47,56,40,57,56,55,58,65,68,68,63,56,42,23
12627,34,19,42,32,13,39,11,12,10,12,9,63,60,57,61,66,13,235931,12,58,21,6,8,19,7,56,26,25,10,36,18,13,58,32,8
12628,79,47,70,61,66,52,31,57,68,34,70,8,7,9,8,9,57,242075,38,62,46,60,23,57,51,58,60,57,21,77,61,27,58,58,52
12629,69,48,67,67,59,55,67,45,63,50,60,12,10,11,11,14,63,199836,27,62,56,54,15,64,61,60,64,61,18,76,64,13,72,24,62
12630,66,68,67,68,63,64,62,61,63,66,54,10,11,10,13,13,47,230044,64,58,63,52,55,62,54,59,65,58,51,70,68,60,66,66,34
12631,82,35,89,85,67,55,46,47,74,36,63,13,11,10,10,9,44,231836,25,82,40,55,17,58,65,65,55,64,35,77,58,21,40,53,59
12632,65,50,57,66,67,62,48,45,58,43,44,6,11,14,6,9,42,237212,52,64,60,51,52,57,49,61,67,56,57,60,66,59,62,67,33
12633,62,61,61,58,63,70,65,67,59,71,50,8,15,15,12,13,59,188316,63,52,60,73,55,63,47,55,62,78,58,69,87,53,75,69,64
12634,77,32,71,65,64,64,60,70,65,41,65,12,15,12,14,13,52,230557,24,45,48,65,23,40,58,59,59,66,26,76,60,35,54,53,55
12635,76,53,77,78,63,55,63,65,64,50,50,11,11,9,10,5,50,240797,32,60,63,45,42,52,51,56,68,58,42,71,52,43,49,62,50
12636,63,42,58,53,59,51,36,41,62,40,64,5,9,8,8,15,66,241053,19,65,34,57,19,62,65,61,55,59,18,61,67,17,74,59,52
12637,73,49,80,78,62,73,63,62,61,57,49,11,7,12,13,10,53,189085,51,79,59,43,44,42,58,66,59,60,48,69,63,56,60,62,53
12638,45,68,40,49,51,54,32,28,36,30,21,10,11,9,6,9,65,234910,57,77,56,23,62,41,22,57,51,47,60,44,61,62,79,28,26
12639,72,30,60,60,52,64,38,48,53,33,69,8,9,9,8,11,60,237726,17,62,35,53,13,60,66,59,48,72,15,70,50,15,61,47,41
12640,71,65,74,73,62,71,57,61,63,63,56,12,11,10,14,10,56,208543,55,75,62,61,49,49,64,63,65,60,47,73,66,52,72,63,38
12641,60,64,43,61,47,51,33,27,48,35,28,9,7,13,11,15,60,220063,58,71,34,23,62,43,31,52,57,40,65,54,43,66,69,28,32
12642,70,49,60,64,57,44,62,29,51,44,27,12,12,13,12,15,62,241055,63,57,40,38,61,43,45,60,59,40,62,65,61,63,58,38,26
12643,76,51,78,75,57,66,64,61,60,50,55,9,11,11,12,10,42,152480,60,49,49,49,57,43,66,71,58-4,59,50,78,79,47,52,64,57
12644,64,60,63,61,63,52,52,64,55,36,55,14,6,11,10,6,58,234912,51,67,61,55,58,40,59,64,66,63,63,61,72,58,64,67,29
12645,71,59,67,71,62,54,54,24,65,21,58,16,10,12,12,7,55,179616,36,49,44,41,27,62,68,55,58,66,18,72,61,25,83,48,47
12646,64,77,67,55,61,52,44,45,56,53,57,1,1,1,1,1,57,182944,66,74,65,55,55,47,56,68,63,57,65,45,72,66,75,58,44
12647,67,39,63,37,66,64,41,47,60,53,65,8,13,10,8,7,65,223137,26,60,43,57,25,60,57,59,54,56,29,69,60,22,67,46,54
12648,84,49,69,76,66,65,49,61,60,60,58,8,9,12,12,12,55,237217,43,78,48,57,33,59,59,56,66,62,31,85,58,23,57,49,48
12649,81,32,76,62,67,49,62,67,66,64,60,15,10,12,12,8,37,238497,26,54,53,61,26,47,57,45,55,73,23,84,53,26,56,55,41
12650,56,77,69,75,61,62,54,35,56,46,45,15,8,8,9,7,48,182689,47,56,64,38,62,64,45,68,66,41,60,49,76,61,63,60,35
12651,69,57,61,64,61,59,37,53,44,39,32,8,6,15,14,13,67,211362,50,71,58,56,62,61,55,54,60,61,61,68,79,63,73,52,38
12652,75,60,86,80,72,65,53,62,74,56,55,11,7,14,11,11,35,227746,45,60,60,62,35,48,56,55,65,65,42,69,68,46,54,62,56
12653,45,46,46,48,35,52,25,32,30,24,25,10,15,10,6,9,69,228770,63,69,30,20,58,42,27,58,34,41,61,62,62,68,81,33,30
12654,72,62,82,83,65,61,50,48,64,44,37,10,6,6,14,13,42,237218,52,74,67,50,55,43,52,57,70,52,57,72,66,57,46,59,40
12655,69,59,74,63,41,40,18,22,37,14,26,11,6,6,11,10,61,152483,58,74,41,14,62,29,24,59,54,31,62,70,69,65,76,46,15
12656,49,67,59,51,63,68,64,65,60,54,23,10,13,12,14,6,60,221603,61,56,59,61,61,46,45,62,60,80,56,53,65,58,82,63,43
12657,50,32,54,43,62,61,32,42,58,31,63,11,7,12,10,6,69,225955,18,72,41,53,22,53,62,57,51,62,23,62,58,25,82,53,44
12658,72,65,57,58,65,56,64,50,59,62,55,11,10,13,8,7,38,162211,28,69,55,59,30,46,59,60,59,61,34,73,74,38,72,51,56
12659,81,27,84,77,61,48,61,61,63,37,54,6,7,7,14,9,37,230819,20,48,58,33,26,62,60,54,62,55,28,83,58,26,59,54,50
12660,62,45,72,74,65,55,65,52,62,49,57,12,11,9,11,7,38,234915,35,66,61,55,43,57,50,59,63,59,40,71,70,38,65,62,59
12661,55,49,59,80,68,57,59,58,68,50,65,9,6,6,14,5,54,235171,28,58,67,39,45,59,55,54,70,65,55,58,50,47,42,61,54
12662,66,64,69,70,65,56,58,47,61,42,50,9,13,13,9,8,60,237475,60,69,62,51,54,48,51,62,65,57,61,67,64,62,62,64,36
12663,68,57,65,74,62,56,63,58,61,61,58,8,13,6,10,16,54,172195,60,68,63,54,57,50,55,59,65,58,60,66,68,59,62,61,57
12664,75,55,70,73,62,60,60,49,68,37,52,10,9,7,7,14,47,242339,46,58,46,40,46,60,63,64,57,55,48,72,65,52,60,47,55
12665,58,86,62,73,58,60,47,39,55,48,53,1,1,1,1,1,53,223396,59,68,58,46,56,61,56,57,63,67,61,58,79,61,81,43,46
12666,90,34,82,73,57,39,54,47,68,33,54,11,7,10,15,16,56,225956,40,64,47,43,45,51,56,53,59,54,47,87,74,49,48,54,40
12667,68,59,64,60,69,59,42,48,66,48,66,14,12,9,6,15,42,237732,46,43,63,48,42,46,52,48,71,59,55,66,62,49,52,65,40
12668,67,43,68,75,64,59,45,65,56,54,66,11,11,15,15,6,51,243364,22,62,40,63,17,63,64,64,57,65,16,74,62,21,45,54,61
12669,78,25,75,65,64,38,58,35,73,36,57,8,11,16,12,15,42,214181,15,72,44,38,14,51,47,61,56,64,18,80,72,22,58,44,38
12670,23,21,26,47,15,21,14,11,10,11,9,64,67,60,65,63,10,232101,17,69,24,5,5,15,16,46,17,19,11,29,39,12,56,50,7
12671,70,30,62,78,68,50,62,49,69,45,63,9,14,6,12,8,44,237477,24,47,51,42,37,63,57,49,57,65,33,74,54,36,58,52,57
12672,78,47,79,78,63,48,60,43,68,48,61,15,15,6,16,16,54,194725,15,59,33,56,15,45,54,64,54,63,17,85,64,16,43,44,58
12673,55,38,43,53,22,32,17,13,19,20,18,62,58,63,60,65,12,209318,20,78,32,12,16,20,12,65,27,33,13,51,37,15,60,50,11
12674,65,75,67,71,54,55,30,29,30,29,18,15,15,13,15,7,46,210854,54,79,46,23,60,33,27,56,31,39,71,64,78,67,80,31,40
12675,64,49,59,65,65,55,36,48,64,26,65,6,15,13,12,16,61,215462,13,72,35,50,11,60,62,61,50,59,13,68,55,13,76,44,51
12676,74,35,71,84,75,56,65,40,73,35,51,14,6,11,9,13,45,216486,18,34,61,39,18,52,47,46,65,53,21,75,55,23,32,48,46
12677,28,20,26,37,19,31,18,16,15,10,18,64,64,60,62,65,12,229542,14,32,20,17,10,18,9,51,23,23,11,30,24,17,60,41,14
12678,63,41,52,70,60,58,35,45,64,41,68,10,14,14,8,13,61,216487,13,62,36,57,17,65,66,60,54,63,14,67,54,17,41,48,50
12679,67,54,58,62,58,52,57,37,58,35,35,14,7,11,13,11,55,221351,58,61,46,38,67,49,42,59,59,47,66,66,56,68,64,42,36
12680,62,59,55,60,49,59,46,30,43,28,25,12,13,7,11,13,60,225191,60,69,45,30,61,41,20,58,51,33,61,64,64,62,79,25,31
12681,82,71,70,89,61,62,67,33,68,28,24,12,15,10,13,9,49,226727,57,79,35,29,54,39,62,51,51,63,67,78,70,62,40,46,23
12682,71,47,69,73,44,32,64,29,64,32,28,14,6,12,13,10,44,231335,61,64,25,24,61,34,48,62,41,28,64,71,79,65,50,34,30
12683,84,61,90,91,59,56,57,49,63,53,55,10,8,15,12,9,49,182695,39,70,54,53,37,51,62,58,55,63,38,80,74,43,59,57,49
12684,69,52,64,64,63,60,61,76,66,73,60,6,13,7,15,7,62,193191,50,58,65,66,55,60,58,63,69,70,62,67,55,54,58,59,51
12685,72,27,51,36,59,59,35,33,62,29,72,11,14,5,6,12,74,230568,11,67,29,50,14,69,50,52,48,55,11,71,51,19,75,47,40
12686,78,48,82,85,66,62,55,59,66,47,57,12,14,10,8,6,60,232360,18,64,53,62,38,67,58,52,62,62,23,78,67,31,56,56,58
12687,50,51,68,66,50,63,54,33,44,48,44,9,11,6,13,10,58,176296,54,67,57,38,61,37,56,63,66,35,60,53,60,68,79,45,34
12688,78-5,73,70,80,64+3,59+1,55-3,62,64+1,35+5,55+7,7,7,11,10,12,46,208297,60-4,85,62,63,57-2,40+5,58+4,59+3,61+4,77-1,59-3,82,76-1,61,56,60+13,45+5
12689,78,31,74,64,63,55,52,50,61,26,62,8,15,13,13,10,58,213417,12,78,49,60,31,57,57,60,58,62,16,78,60,12,71,54,40
12690,71,59,74,79,55,53,63,60,57,61,33,12,6,14,12,9,44,230057,53,65,57,35,68,45,54,58,59,35,66,75,62,67,58,41,37
12691,77,55,75,72,57,52,68,53,57,31,42,11,14,8,10,15,52,232105,56,73,47,46,55,40,54,58,57,56,58,76,74,58,48,53,46
12692,76,48,82,57,60,69,52,64,67,42,58,14,9,12,5,6,52,234921,41,62,54,48,52,48,55,60,62,62,52,75,63,47,61,66,54
12693,72,66,67,62,57,60,59,56,47,54,23,9,14,8,6,6,54,241065,61,69,58,32,62,33,57,58,56,59,63,70,67,64,72,52,21
12694,76,64,73,87,60,54,53,53,62,62,43,9,10,14,14,11,48,241833,62,62,67,53,58,53,50,57,66,62,61,75,76,60,45,63,45
12695,90,51,90,91,58,55,57,45,68,44,42,6,7,8,13,9,63,209834,42,72,54,40,39,39,53,55,56,41,38,91,78,28,58,53,44
12696,69,63,63,49,58,58,62,58,52,48,31,14,13,8,13,10,54,210858,60,64,53,40,55,39,40,59,58,59,64,73,68,63,74,44,32
